YearMonth,lon,lat,ETo
2015-10,-120.3006,45.9981,57.075382715643215
2015-10,-120.1677,46.5053,
2015-10,-120.0289,46.345,18.496944088181543
2015-10,-119.758,46.2014,72.59447957149501
2015-10,-119.1011,46.2111,71.5578904161485
2015-11,-121.5403,45.9997,28.92855764649942
2015-11,-121.51,46.35,14.577938510921019
2015-11,-121.48,46.91,13.865054981913932
2015-11,-121.38,46.64,14.691668855943053
2015-11,-121.33,46.81,13.729740349015739
2015-11,-121.17,46.55,15.332109011820783
2015-11,-121.1661,45.6194,32.19694936699801
2015-11,-121.0833,45.9917,20.328939708726537
2015-11,-121.08,46.36,14.314504117421961
2015-11,-120.8428,45.8081,30.12612863525832
2015-11,-120.81,45.99,20.37755537415943
2015-11,-120.68,45.99,20.714958939803008
2015-11,-120.60083,46.57417,15.958695813383345
2015-11,-120.5428,46.5683,
2015-11,-120.4994,46.6722,14.172155384219225
2015-11,-120.3006,45.9981,25.37672103110007
2015-11,-120.1677,46.5053,15.393327721257279
2015-11,-120.0289,46.345,15.55491455412006
2015-11,-119.758,46.2014,32.65883739731228
2015-11,-119.2633,46.3119,28.01478316499379
2015-11,-119.1011,46.2111,32.44329307269415
2015-12,-121.5403,45.9997,17.58916663663748
2015-12,-121.51,46.35,12.070014361583624
2015-12,-121.48,46.91,11.687031932265407
2015-12,-121.38,46.64,10.930042186743819
2015-12,-121.3533,45.8176,16.609370606528234
2015-12,-121.33,46.81,9.220098958244208
2015-12,-121.17,46.55,10.92924608233713
2015-12,-121.1661,45.6194,21.267257143160375
2015-12,-121.0833,45.9917,14.641320909719845
2015-12,-121.08,46.36,10.825790350676838
2015-12,-120.8428,45.8081,18.582377700324418
2015-12,-120.81,45.99,15.505805097459254
2015-12,-120.68,45.99,15.628149421450523
2015-12,-120.60083,46.57417,14.25552150004564
2015-12,-120.5428,46.5683,
2015-12,-120.4994,46.6722,11.390766185327982
2015-12,-120.3006,45.9981,15.958116632572011
2015-12,-120.0289,46.345,11.799128587861333
2015-12,-119.758,46.2014,21.402162104212536
2015-12,-119.2633,46.3119,20.475856037554323
2015-12,-119.1011,46.2111,21.084240921663856
2016-01,-121.5403,45.9997,18.574747067432348
2016-01,-121.51,46.35,14.158175280448505
2016-01,-121.48,46.91,
2016-01,-121.38,46.64,13.238113558891827
2016-01,-121.3533,45.8176,18.28144288593513
2016-01,-121.33,46.81,11.339604542952626
2016-01,-121.17,46.55,
2016-01,-121.1661,45.6194,22.504185651274515
2016-01,-121.0833,45.9917,17.066920189792093
2016-01,-121.08,46.36,11.947550127685473
2016-01,-120.8428,45.8081,19.843919383685503
2016-01,-120.81,45.99,16.884879026480448
2016-01,-120.68,45.99,17.5370600610921
2016-01,-120.6669,45.9481,17.563914039528534
2016-01,-120.60083,46.57417,12.37867468599823
2016-01,-120.5428,46.5683,
2016-01,-120.4994,46.6722,13.373007801064086
2016-01,-120.3006,45.9981,18.402284599626316
2016-01,-120.1677,46.5053,13.832216125602402
2016-01,-120.0289,46.345,13.041887429106307
2016-01,-119.758,46.2014,21.095292612795273
2016-01,-119.2633,46.3119,20.69265611021101
2016-01,-119.1011,46.2111,21.5676489304242
2016-02,-121.5403,45.9997,36.40167329314861
2016-02,-121.51,46.35,13.54451545355759
2016-02,-121.48,46.91,14.000367395426732
2016-02,-121.38,46.64,14.313926117440822
2016-02,-121.3533,45.8176,35.36980170300253
2016-02,-121.33,46.81,15.97788049784482
2016-02,-121.17,46.55,15.492954876893958
2016-02,-121.1661,45.6194,44.703929251329626
2016-02,-121.0833,45.9917,26.84778596113793
2016-02,-121.08,46.36,14.743054137775532
2016-02,-120.8428,45.8081,38.933547801091024
2016-02,-120.81,45.99,26.734977768363304
2016-02,-120.68,45.99,29.0088690670466
2016-02,-120.6669,45.9481,36.362942964873
2016-02,-120.60083,46.57417,16.017208678220566
2016-02,-120.5428,46.5683,
2016-02,-120.4994,46.6722,14.163172221956893
2016-02,-120.3006,45.9981,33.6394486101334
2016-02,-120.1677,46.5053,
2016-02,-120.0289,46.345,18.725292402866884
2016-02,-119.758,46.2014,41.298740358124526
2016-02,-119.2633,46.3119,43.599922542939865
2016-02,-119.1011,46.2111,43.637689545017004
2016-03,-121.5403,45.9997,56.04916665136392
2016-03,-121.51,46.35,14.287639890904016
2016-03,-121.48,46.91,16.31420189190548
2016-03,-121.38,46.64,13.727810657405538
2016-03,-121.3533,45.8176,47.90389117501622
2016-03,-121.33,46.81,13.595159181080216
2016-03,-121.17,46.55,13.549331278640933
2016-03,-121.1661,45.6194,68.37396409075411
2016-03,-121.0833,45.9917,40.48306892677262
2016-03,-121.08,46.36,14.347641503188944
2016-03,-120.8428,45.8081,59.33322869198064
2016-03,-120.81,45.99,37.895844942572246
2016-03,-120.68,45.99,42.70285609126105
2016-03,-120.6669,45.9481,57.007592483909804
2016-03,-120.5428,46.5683,
2016-03,-120.4994,46.6722,
2016-03,-120.3006,45.9981,54.07261904852727
2016-03,-120.0289,46.345,17.14293974361935
2016-03,-119.758,46.2014,64.53354594184742
2016-03,-119.2633,46.3119,67.87202997965558
2016-03,-119.1011,46.2111,69.52638208822117
2016-04,-121.5403,45.9997,110.31509589834349
2016-04,-121.51,46.35,14.727218057876673
2016-04,-121.48,46.91,16.717683214850624
2016-04,-121.38,46.64,15.089780543521151
2016-04,-121.3533,45.8176,99.26067116476912
2016-04,-121.33,46.81,18.08987669407922
2016-04,-121.17,46.55,16.229040189141113
2016-04,-121.1661,45.6194,118.42946243397434
2016-04,-121.0833,45.9917,82.24700572109018
2016-04,-121.08,46.36,15.123896496260315
2016-04,-120.8428,45.8081,114.12113958700827
2016-04,-120.81,45.99,70.56492124264119
2016-04,-120.68,45.99,81.66775330985388
2016-04,-120.6669,45.9481,114.1126896143312
2016-04,-120.5428,46.5683,
2016-04,-120.4994,46.6722,
2016-04,-120.3006,45.9981,92.65756950991859
2016-04,-120.1677,46.5053,
2016-04,-120.0289,46.345,19.7951576041655
2016-04,-119.758,46.2014,120.16901016675894
2016-04,-119.2633,46.3119,119.35372521983054
2016-04,-119.1011,46.2111,122.05629662280916
2016-05,-121.5403,45.9997,136.13784883190655
2016-05,-121.51,46.35,17.609646410328075
2016-05,-121.48,46.91,17.31395106861571
2016-05,-121.38,46.64,17.51117666852826
2016-05,-121.3533,45.8176,119.74827790768005
2016-05,-121.33,46.81,18.656137055897624
2016-05,-121.17,46.55,17.217412175958312
2016-05,-121.1661,45.6194,144.55713137259315
2016-05,-121.0833,45.9917,105.29107800139204
2016-05,-121.08,46.36,18.724279715419005
2016-05,-120.8428,45.8081,141.11152130171627
2016-05,-120.81,45.99,89.56238641587444
2016-05,-120.68,45.99,104.13339396979279
2016-05,-120.6669,45.9481,134.23920496809708
2016-05,-120.5428,46.5683,
2016-05,-120.4994,46.6722,
2016-05,-120.3006,45.9981,115.47420136237686
2016-05,-120.1677,46.5053,21.317661065937653
2016-05,-120.0289,46.345,20.768571415038117
2016-05,-119.758,46.2014,149.01864686630122
2016-05,-119.2633,46.3119,144.46564606387196
2016-05,-119.1011,46.2111,143.9163932159436
2016-06,-121.5403,45.9997,166.66862969620405
2016-06,-121.51,46.35,19.192774898797378
2016-06,-121.48,46.91,17.100247697881155
2016-06,-121.38,46.64,19.241903313529974
2016-06,-121.3533,45.8176,147.75795466220342
2016-06,-121.33,46.81,18.417714709305592
2016-06,-121.17,46.55,16.34704585623708
2016-06,-121.1661,45.6194,172.91885257821608
2016-06,-121.0833,45.9917,127.3291863680007
2016-06,-121.08,46.36,19.201489110018326
2016-06,-120.8428,45.8081,171.31986352679039
2016-06,-120.81,45.99,108.01986524482669
2016-06,-120.68,45.99,126.78984079434697
2016-06,-120.6669,45.9481,169.57662654233837
2016-06,-120.5428,46.5683,
2016-06,-120.4994,46.6722,
2016-06,-120.3006,45.9981,168.99261856344685
2016-06,-120.0289,46.345,22.35659143339817
2016-06,-119.758,46.2014,176.8607557365364
2016-06,-119.2633,46.3119,171.1326147789416
2016-06,-119.1011,46.2111,179.19283234407538
2016-07,-121.5403,45.9997,169.86649689063123
2016-07,-121.51,46.35,20.181299893399864
2016-07,-121.48,46.91,19.017471076059838
2016-07,-121.38,46.64,19.776129206895433
2016-07,-121.3533,45.8176,153.29713496614158
2016-07,-121.33,46.81,20.454171729660803
2016-07,-121.17,46.55,19.303992293403834
